"","XML_FileName","Lat","Long","Altitude","RWL_Count","CRN_Count","SpeciesLong","GenusSpp","Genus","Family","Order","Group","ModNegExp","SE_ModNegExp","P_ModNegExp","Mean","SE_Mean","P_Mean","AgeDepSpline","SE_AgeDepSpline","P_AgeDepSpline","N_years"
"NY017","noaa-tree-13956.xml",43.09,-73.39,366,1,0,"Quercus prinus L.","Quercus prinus","Quercus","Fagaceae","Fagales","Angiosperms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY018","noaa-tree-13957.xml",43.09,-73.39,366,1,0,"Quercus rubra L.","Quercus rubra","Quercus","Fagaceae","Fagales","Angiosperms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY019","noaa-tree-13958.xml",40.96,-73.8,3,1,0,"Quercus stellata Wangenh.","Quercus stellata","Quercus","Fagaceae","Fagales","Angiosperms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY020","noaa-tree-13959.xml",43.7,-73.64,387,1,0,"Quercus velutina Lam.","Quercus velutina","Quercus","Fagaceae","Fagales","Angiosperms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY024","noaa-tree-13963.xml",41.798633,-74.11255,220,1,0,"Carya glabra (Mill.) Sweet","Carya glabra","Carya","Juglandaceae","Fagales","Angiosperms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY026","noaa-tree-13965.xml",41.798633,-74.11255,220,1,0,"Quercus velutina Lam.","Quercus velutina","Quercus","Fagaceae","Fagales","Angiosperms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY027","noaa-tree-13966.xml",41.77,-74.18,200,1,0,"Tsuga canadensis (L.) Carr.","Tsuga canadensis","Tsuga","Pinaceae","Pinales","Gymnosperms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY028","noaa-tree-13967.xml",41.77,-74.17,200,1,0,"Tsuga canadensis (L.) Carr.","Tsuga canadensis","Tsuga","Pinaceae","Pinales","Gymnosperms",0.0343228471938334,0.0385349515646919,0.378290515110876,0.0318174489893839,0.0352260373531758,0.371676703852381,0.0462726240189109,0.0442678501895274,0.302014010181855,4
"NY029","noaa-tree-13968.xml",41.77,-74.18,200,1,0,"Tsuga canadensis (L.) Carr.","Tsuga canadensis","Tsuga","Pinaceae","Pinales","Gymnosperms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY030","noaa-tree-13969.xml",42.19,-73.98,61,1,0,"Liriodendron tulipifera L.","Liriodendron tulipifera","Liriodendron","Magnoliaceae","Magnoliales","Angiosperms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY032","noaa-tree-13971.xml",42.19,-73.98,61,1,0,"Quercus rubra L.","Quercus rubra","Quercus","Fagaceae","Fagales","Angiosperms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY033","noaa-tree-13972.xml",43.43,-73.92,305,1,0,"Betula lenta L.","Betula lenta","Betula","Betulaceae","Fagales","Angiosperms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY035","noaa-tree-13974.xml",43.43,-73.92,305,1,0,"Quercus alba L.","Quercus alba","Quercus","Fagaceae","Fagales","Angiosperms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY037","noaa-tree-13977.xml",42.82,-73.99,107,1,0,"Quercus velutina Lam.","Quercus velutina","Quercus","Fagaceae","Fagales","Angiosperms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NY038","noaa-tree-13978.xml",41.42,-74.08,200,1,0,"Quercus alba L.","Quercus alba","Quercus","Fagaceae","Fagales","Angiosperms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PA015","noaa-tree-13997.xml",40.8333,-78.0167,240,1,0,"Quercus alba L.","Quercus alba","Quercus","Fagaceae","Fagales","Angiosperms",0.0748273767160056,0.0149094498136708,1.16357733349732e-06,0.0470613430492107,0.00998570585450632,4.62365672849813e-06,0.120375984142567,0.0221614914102931,1.64186900633108e-07,6
"POLA023","noaa-tree-13998.xml",49.2833,19.0833,1000,1,0,"Picea abies (L.) H. Karst.","Picea abies","Picea","Pinaceae","Pinales","Gymnosperms",-0.0857049353815487,0.0206959468873467,5.76581144929474e-05,-0.0599336928869897,0.0189962583990725,0.00194187225270497,-0.10970540079463,0.0308742501904805,0.000509909133234366,4
"POLA024","noaa-tree-13999.xml",49.2833,19.0833,1000,1,0,"Abies alba Mill.","Abies alba","Abies","Pinaceae","Pinales","Gymnosperms",-0.0056922563566721,0.0195711929442912,0.77164904681962,-0.00228748091599549,0.0148267934030943,0.877637612421037,0.129617972007961,0.0720383161646701,0.0743849795145653,4
"POLA025","noaa-tree-14000.xml",49.25,20.0333,1420,1,0,"Picea abies (L.) H. Karst.","Picea abies","Picea","Pinaceae","Pinales","Gymnosperms",-0.0453385350965285,0.0196128917297257,0.0227483236964408,-0.0431024209467606,0.00918239641600216,8.12460465633636e-06,-0.0249617111981504,0.0264574282621598,0.347607904091204,4
"POLA026","noaa-tree-14001.xml",49.2333,20.0833,1300,1,0,"Picea abies (L.) H. Karst.","Picea abies","Picea","Pinaceae","Pinales","Gymnosperms",-0.0948481754932574,0.0120476183626686,2.8839346713457e-12,-0.0738573357296249,0.00858029481429127,6.65001691644259e-14,-0.0927317673623252,0.0152199002642351,1.74063802546989e-08,4
"POLA027","noaa-tree-14002.xml",49.25,20.0333,1480,2,0,"Picea abies (L.) H. Karst.","Picea abies","Picea","Pinaceae","Pinales","Gymnosperms",-0.0549455892814249,0.013148475063256,4.86435481057576e-05,-0.0415556585448459,0.0100758444083894,6.02903243238183e-05,-0.064013603987928,0.0173897652148958,0.000319451802330348,4
"POLA028","noaa-tree-14003.xml",49.25,20.0667,1350,1,0,"Picea abies (L.) H. Karst.","Picea abies","Picea","Pinaceae","Pinales","Gymnosperms",-0.0262064521787144,0.0196748960643512,0.187315944124828,-0.0193117591082655,0.0120303680976131,0.113073161304275,-0.0159863280883091,0.0244990338448872,0.516259935215933,4
"POLA029","noaa-tree-14004.xml",49.55,20.1333,1100,1,0,"Picea abies (L.) H. Karst.","Picea abies","Picea","Pinaceae","Pinales","Gymnosperms",-0.067782583244381,0.0630641432733218,0.289809505031518,-0.0865320811512522,0.0274949910148812,0.00336016236782314,-0.116085923654087,0.057065093583878,0.0495569541787294,3
"RUSS222","noaa-tree-14007.xml",50.4167,84.6167,1898,1,6,"Pinus sibirica Du Tour","Pinus sibirica","Pinus","Pinaceae","Pinales","Gymnosperms",0.0138262527407559,0.00653010233514952,0.034750426365859,0.0154391106123551,0.00707182215677058,0.0295087449846946,0.0286998816965991,0.0130551460437213,0.0284032072804508,11
"SPAI068","noaa-tree-14008.xml",40.6644,-4.1636,1350,1,0,"Pinus nigra J.F. Arnold","Pinus nigra","Pinus","Pinaceae","Pinales","Gymnosperms",0.0170495494594902,0.0080030718783018,0.0340379342860003,0.00874807056814999,0.00621050217247703,0.160097567266699,0.0235110422843395,0.00950275090596188,0.0139666043638672,8
"SVK001","noaa-tree-14009.xml",49.15,20.0667,1450,2,0,"Larix decidua Mill.","Larix decidua","Larix","Pinaceae","Pinales","Gymnosperms",0.0224896693870033,0.0280461728406836,0.423865972238593,0.012950880041941,0.0191153217161658,0.499103700515003,0.0342151845872854,0.0325533837966641,0.29489356634076,4
"SVK002","noaa-tree-14010.xml",48.9333,19.6,1450,1,0,"Picea abies (L.) H. Karst.","Picea abies","Picea","Pinaceae","Pinales","Gymnosperms",-0.0259622248147702,0.0378482284748538,0.493277685824273,-0.0799982483673076,0.00577870268747663,6.00013282872149e-34,-0.0790243756823351,0.0106586977681168,1.29559820269467e-12,4
"SWED333","noaa-tree-14031.xml",68.2,19.8,390,2,0,"Pinus sylvestris L.","Pinus sylvestris","Pinus","Pinaceae","Pinales","Gymnosperms",-0.0093570558342875,0.00603070787521636,0.121600138032872,0.0115770392055289,0.0064663476917022,0.0741953819130719,0.0268756745554556,0.00915701767378353,0.00353885646040496,6
"SWIT255","noaa-tree-14091.xml",46.3,7.7167,900,1,0,"Larix decidua Mill.","Larix decidua","Larix","Pinaceae","Pinales","Gymnosperms",-0.0913682096160005,0.0156186249364318,3.62329567790654e-08,-0.0695026211334096,0.00927613343577855,8.42860270381891e-12,-0.0487525995718967,0.0343587231553996,0.158258869304404,5
"SWIT256","noaa-tree-14092.xml",46.3,7.7167,900,1,0,"Picea abies (L.) H. Karst.","Picea abies","Picea","Pinaceae","Pinales","Gymnosperms",-0.116349360356372,0.0448921181034332,0.0111231246487806,-0.16269877970241,0.0171134494301194,2.74146307443095e-15,0.140727340855179,0.226140034469552,0.53529966591258,5
"SWIT270","noaa-tree-14106.xml",46.7833,9.1833,1000,1,3,"Quercus petraea (Matt.) Liebl. = Quercus sessiliflora Salisb.","Quercus petraea","Quercus","Fagaceae","Fagales","Angiosperms",0.00558473509465544,0.00757060516025216,0.462121330887538,-0.00136078940826336,0.00505979000221564,0.788428695292839,0.0115982592590365,0.0080490127211032,0.152159270296977,9
"SWIT271","noaa-tree-14107.xml",46.8333,9.4333,620,1,3,"Quercus petraea (Matt.) Liebl. = Quercus sessiliflora Salisb.","Quercus petraea","Quercus","Fagaceae","Fagales","Angiosperms",0.007673182169105,0.00708714293160014,0.281063766748451,0.00341311394904644,0.00542037089434811,0.530070105903401,0.00730119131381644,0.00711534091563764,0.30684893298704,9
"SWIT272","noaa-tree-14108.xml",46.4333,9.7833,2100,1,3,"Larix decidua Mill.","Larix decidua","Larix","Pinaceae","Pinales","Gymnosperms",0.00674277823732481,0.00674293675817331,0.318478226580282,0.000260915246272433,0.00604586470413487,0.965618393142477,0.00831213103355003,0.00923292425680654,0.369012375544734,11
"SWIT274","noaa-tree-14110.xml",46.4333,9.7833,1850,1,3,"Larix decidua Mill.","Larix decidua","Larix","Pinaceae","Pinales","Gymnosperms",-0.037053670012279,0.00888613268665642,5.55407266896354e-05,-0.0428690657750153,0.010104712864964,4.18771103462766e-05,-0.0676356610340421,0.0170799909740469,0.000123261679649987,11
"SWIT275","noaa-tree-14111.xml",46.4333,9.7833,1850,1,3,"Pinus cembra L.","Pinus cembra","Pinus","Pinaceae","Pinales","Gymnosperms",-0.0107085704300947,0.0052923552530057,0.0444399925740864,-0.0110143779143445,0.00556277791267899,0.0491532009174233,-0.00283896446959082,0.00814479122029779,0.727806150351776,11
"SWIT276","noaa-tree-14112.xml",46.9,9.5333,560,1,3,"Pinus sylvestris L.","Pinus sylvestris","Pinus","Pinaceae","Pinales","Gymnosperms",-0.101754561897765,0.0135331809316174,6.02213075937689e-12,-0.0577630095221074,0.00677120355199692,2.13913684423918e-14,-0.0325287605782577,0.0346205904373266,0.349052095924773,9
"AK128","noaa-tree-14729.xml",58.6167,-135.8667,720,1,3,"Tsuga mertensiana (Bong.) Carrière","Tsuga mertensiana","Tsuga","Pinaceae","Pinales","Gymnosperms",0.000624687972098013,0.00494630801142094,0.899548568147747,0.000567679181997612,0.00418682538729438,0.892200642694066,0.00353871389160434,0.00604097225747534,0.558275792236271,9
"AK129","noaa-tree-14735.xml",58.6167,-135.8667,770,1,3,"Tsuga mertensiana (Bong.) Carrière","Tsuga mertensiana","Tsuga","Pinaceae","Pinales","Gymnosperms",-0.00693852354032829,0.0147755535683848,0.639425228635328,0.000147908877435528,0.0145700236050793,0.991915787279317,-0.00191382899295026,0.0238971240657054,0.936290943545935,9
"AK127","noaa-tree-14736.xml",58.6167,-135.8667,450,1,3,"Tsuga mertensiana (Bong.) Carrière","Tsuga mertensiana","Tsuga","Pinaceae","Pinales","Gymnosperms",0.0722738607271278,0.0109150695648211,1.18916232546382e-09,0.06471187130667,0.01178350875547,2.41417318024992e-07,0.0931915263009566,0.0160336396440472,5.61272741920276e-08,5
"AK131","noaa-tree-14738.xml",58.3833,-134.4333,220,1,3,"Tsuga mertensiana (Bong.) Carrière","Tsuga mertensiana","Tsuga","Pinaceae","Pinales","Gymnosperms",0.0186947606655269,0.00414532404023838,8.51948896793115e-06,0.0107652370154452,0.00288866855350157,0.000221706704807246,0.0265509158171138,0.00499962947379566,1.81049265084416e-07,10
"AK134","noaa-tree-14809.xml",64.9985,-147.6567,431,1,0,"Picea mariana (Mill.) Britton, Sterns, & Poggenb.","Picea mariana","Picea","Pinaceae","Pinales","Gymnosperms",0.00684515015614465,0.00611946466312276,0.264425727367746,-0.00777212552923662,0.00385259298382348,0.0447604774754974,0.0637594194955236,0.025352428971075,0.0125551137580524,10
"AK135","noaa-tree-14812.xml",64.9997,147.6663,317,1,0,"Picea mariana (Mill.) Britton, Sterns, & Poggenb.","Picea mariana","Picea","Pinaceae","Pinales","Gymnosperms",0.0426746822627379,0.0124105038939626,0.000678209339285874,-0.0124067007887786,0.00307238598293482,7.04587293754451e-05,0.17445503650777,0.0469110178866864,0.000243904112991905,10
"AK136","noaa-tree-14813.xml",64.9995,-147.669,300,1,0,"Picea mariana (Mill.) Britton, Sterns, & Poggenb.","Picea mariana","Picea","Pinaceae","Pinales","Gymnosperms",0.0516334516012894,0.0104582833458308,1.43446358560606e-06,-0.00168752214290616,0.0055258199632029,0.760319377207257,1.81117017661629,1.13131075387583,0.110626437114541,12
"CA673","noaa-tree-14848.xml",39.377,-123.804,55,1,0,"Pinus muricata D.Don","Pinus muricata","Pinus","Pinaceae","Pinales","Gymnosperms",0.0224298050723222,0.00704665498295281,0.001757303783432,0.00841951445539728,0.00544035241387186,0.123730915122015,0.0475061423350902,0.00946361470391839,1.38834374963671e-06,8
"CHIN037","noaa-tree-14888.xml",27.58,99.35,3240,1,0,"Picea likiangensis (Franchet) Pritzel","Picea likiangensis","Picea","Pinaceae","Pinales","Gymnosperms",-0.0430092879145104,0.0198547172936593,0.0320652741079781,-0.0391681679269886,0.0132492532277342,0.00368087036170137,-0.0591089814817973,0.0235310399405094,0.0131933481363443,5
"CHIN038","noaa-tree-14889.xml",27.59,99.29,3150,1,0,"Tsuga dumosa (D. Don) Eichler","Tsuga dumosa","Tsuga","Pinaceae","Pinales","Gymnosperms",-0.0273772892835918,0.022444414328046,0.224436835708948,-0.0185325456754758,0.0160163270814685,0.249045301360534,-0.0298678022497615,0.0298383079968165,0.318423242988446,5
"CHIN039","noaa-tree-14908.xml",28.04,99.02,3200,1,0,"Abies recurvata Mast.","Abies recurvata","Abies","Pinaceae","Pinales","Gymnosperms",-0.105741091248528,0.0214471854775703,5.82908104189292e-06,-0.0816577410275282,0.0172662787632317,1.22785697132165e-05,-0.120821211845213,0.0244254109894173,5.48564246357612e-06,5
"CHIN041","noaa-tree-14910.xml",27.88,98.4,3150,1,0,"Tsuga dumosa (D. Don) Eichler","Tsuga dumosa","Tsuga","Pinaceae","Pinales","Gymnosperms",0.0252507610546514,0.0217545234930632,0.248062455858771,0.00640891495642194,0.012712113612071,0.615074695733797,0.0306811420157808,0.021795729825449,0.161814694684474,5
"CA674","noaa-tree-15009.xml",40.1,-120.6333,1385,1,2,"Pinus ponderosa Douglas ex C. Lawson","Pinus ponderosa","Pinus","Pinaceae","Pinales","Gymnosperms",0.0143226817205697,0.00502474946595421,0.00459493528419134,0.00650266893566046,0.00328975490669149,0.04877721501412,0.0215379096797121,0.00586089908534065,0.000270835826471894,10
"CA675","noaa-tree-15010.xml",41.8333,-120.8833,1508,1,2,"Juniperus occidentalis Hook.","Juniperus occidentalis","Juniperus","Cupressaceae","Pinales","Gymnosperms",0.0235683772525421,0.00452250492385117,3.5217457714217e-07,0.0218013317136618,0.00442763521508088,1.41211918040671e-06,0.0403721022204841,0.00780369565965073,4.24409219773875e-07,10
"CA676","noaa-tree-15011.xml",41.6667,-120.9833,1513,1,2,"Pinus ponderosa Douglas ex C. Lawson","Pinus ponderosa","Pinus","Pinaceae","Pinales","Gymnosperms",0.0136658189656342,0.00468789946669505,0.0037970169507154,0.00713792356503491,0.00311986166578394,0.0227717520260511,0.0179005206009859,0.00499108254302595,0.000385513930098312,10
"CA677","noaa-tree-15012.xml",39.5667,-120.2833,1688,1,2,"Pinus jeffreyi Balf.","Pinus jeffreyi","Pinus","Pinaceae","Pinales","Gymnosperms",0.0626752196763233,0.00759502112314173,3.43985576849914e-15,0.0213465637294781,0.00385055022038088,5.93783984466747e-08,0.0783929217548459,0.00949446824689296,3.33239384991965e-15,10
"CA678","noaa-tree-15013.xml",37.95,-119.15,2499,1,2,"Pinus jeffreyi Balf.","Pinus jeffreyi","Pinus","Pinaceae","Pinales","Gymnosperms",0.0616042993380489,0.0149313427026211,4.59512914295648e-05,0.00794961430549294,0.00225686660252524,0.000482821614602866,0.200155589487863,0.0743766084600678,0.00745460220140541,10
"CA679","noaa-tree-15014.xml",42.0333,-120.5667,1645,1,2,"Pinus ponderosa Douglas ex C. Lawson","Pinus ponderosa","Pinus","Pinaceae","Pinales","Gymnosperms",0.0286822292609846,0.00491281900758858,1.46830259297543e-08,0.0101424027919638,0.00262195564959736,0.000136594730899778,0.025521878286028,0.00444983978844593,2.53418782221893e-08,10
"AL003","noaa-tree-15028.xml",33.8167,-85.7,306,1,0,"Pinus palustris Mill.","Pinus palustris","Pinus","Pinaceae","Pinales","Gymnosperms",-0.0440217283645243,0.0277321163392187,0.120934229025073,-0.0275811325315334,0.0165057910000498,0.103160939737221,0.0855658488168795,0.0928536969793778,0.362752818893849,6
"CHIN046","noaa-tree-15128.xml",31.1167,97.0333,4317,1,0,"Juniperus tibetica Kom.","Juniperus tibetica","Juniperus","Cupressaceae","Pinales","Gymnosperms",-0.0893334002401641,0.0342862380981704,0.0244522065793098,-0.0906940838697114,0.04463425851132,0.0670270627556434,-0.114930813695701,0.049972332348808,0.0420401410019284,4
"CHIN059","noaa-tree-15151.xml",33.8,96.1333,4060,1,0,"Juniperus tibetica Kom.","Juniperus tibetica","Juniperus","Cupressaceae","Pinales","Gymnosperms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHIN061","noaa-tree-15153.xml",37.0258,98.6294,3700,1,0,"Juniperus przewalskii Komarov = Sabina przewalskii Komarov","Juniperus przewalskii","Juniperus","Cupressaceae","Pinales","Gymnosperms",0.38368981212443,0.0519824545850756,5.11889729005362e-10,0.340238651082181,0.0478641374571088,1.50867676206287e-09,0.46143480356542,0.0654726499378631,1.91830230717088e-09,3
"CHIN062","noaa-tree-15154.xml",37.0381,98.6594,3700,1,0,"Juniperus przewalskii Komarov = Sabina przewalskii Komarov","Juniperus przewalskii","Juniperus","Cupressaceae","Pinales","Gymnosperms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHIN063","noaa-tree-15155.xml",36.7478,98.2211,3720,1,0,"Juniperus przewalskii Komarov = Sabina przewalskii Komarov","Juniperus przewalskii","Juniperus","Cupressaceae","Pinales","Gymnosperms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHIN064","noaa-tree-15156.xml",36.6794,98.4161,3700,1,0,"Juniperus przewalskii Komarov = Sabina przewalskii Komarov","Juniperus przewalskii","Juniperus","Cupressaceae","Pinales","Gymnosperms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FRAN043","noaa-tree-15168.xml",42.85,0.15,2400,2,0,"Pinus uncinata Mill. ex Mirb.","Pinus uncinata","Pinus","Pinaceae","Pinales","Gymnosperms",-0.0261221177671459,0.00946528490499832,0.00636266079229782,-0.0250953802677531,0.00826283604936179,0.00273143866570252,-0.0422336159771678,0.012067052949824,0.000582455785365027,5
"INDI025","noaa-tree-15171.xml",10.1833,76.8667,515,1,0,"Tectona grandis L. f.","Tectona grandis","Tectona","Lamiaceae","Lamiales","Angiosperms",-0.122607536416418,0.0300257585694964,0.000578850221934643,-0.0922435370047594,0.0206860892765462,0.000240590729700317,-0.115992682897777,0.0340462777349474,0.00279641910884707,3
"JAPA017","noaa-tree-15212.xml",30.3667,130.5333,1300,2,0,"Cryptomeria japonica (Thunb. ex L.f.) D. Don","Cryptomeria japonica","Cryptomeria","Cupressaceae","Pinales","Gymnosperms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAPA018","noaa-tree-15213.xml",30.3333,130.45,1100,2,0,"Cryptomeria japonica (Thunb. ex L.f.) D. Don","Cryptomeria japonica","Cryptomeria","Cupressaceae","Pinales","Gymnosperms",-0.0128101155896637,0.0177459730542655,0.471940303385133,-0.00640475421338661,0.0141613811036379,0.651982284102414,-0.0163382695014374,0.0228057896476685,0.47528524341683,5
"JAPA019","noaa-tree-15214.xml",33.7333,133.1167,1229,1,0,"Chamaecyparis obtusa (Sieb. & Zucc.) Endl.","Chamaecyparis obtusa","Chamaecyparis","Cupressaceae","Pinales","Gymnosperms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KAZ001","noaa-tree-15230.xml",43.35,77.35,1213,1,0,"Picea schrenkiana Fisch. & C.A. Mey.","Picea schrenkiana","Picea","Pinaceae","Pinales","Gymnosperms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KYRG012","noaa-tree-15237.xml",42.2058,79.049,2827,1,0,"Picea schrenkiana Fisch. & C.A. Mey.","Picea schrenkiana","Picea","Pinaceae","Pinales","Gymnosperms",-0.0465859125724452,0.0138360683404775,0.00108688614997587,-0.0391071396819861,0.00975656256364444,0.000119349116673754,-0.072134353591979,0.0200725559472048,0.000512241136789028,5
"KYRG013","noaa-tree-15248.xml",42.152,79.463,2950,1,0,"Picea schrenkiana Fisch. & C.A. Mey.","Picea schrenkiana","Picea","Pinaceae","Pinales","Gymnosperms",-0.031074880043252,0.0136996079650175,0.0243952025781573,-0.0298770133822836,0.0119415928297611,0.0131659368810055,-0.0384470012177898,0.0240945421850451,0.112164852974785,6
"KYRG014","noaa-tree-15249.xml",42.4139,78.9603,3010,1,0,"Picea schrenkiana Fisch. & C.A. Mey.","Picea schrenkiana","Picea","Pinaceae","Pinales","Gymnosperms",-0.116703742370206,0.0299209652652663,0.000192770809634823,-0.101207694523851,0.0263686205783899,0.000239325481822316,-0.634789102024709,0.334659840993772,0.0612886300463573,5
"KYRG015","noaa-tree-15250.xml",42.15,79.45,3050,1,0,"Picea schrenkiana Fisch. & C.A. Mey.","Picea schrenkiana","Picea","Pinaceae","Pinales","Gymnosperms",-0.0524771433261297,0.014163324856545,0.000555508849536588,-0.0527479362295297,0.0127671064594206,0.000146891284381828,-0.06286423776743,0.0200536136936345,0.00296203912676463,5
