"","XML_FileName","Lat","Long","Altitude","RWL_Count","CRN_Count","SpeciesLong","GenusSpp","Genus","Family","Order","Group","ModNegExp","SE_ModNegExp","P_ModNegExp","Mean","SE_Mean","P_Mean","AgeDepSpline","SE_AgeDepSpline","P_AgeDepSpline","N_years"
"MONG034","noaa-tree-13884.xml",49.41,107.5727,1027,1,0,"Pinus sylvestris L.","Pinus sylvestris","Pinus","Pinaceae","Pinales","Gymnosperms",9.81560842441402e-05,0.000853062996230534,0.908415166149844,-0.00322603128694646,0.000500002468780568,1.62212188571578e-10,0.0032738822566761,0.000912535012027455,0.000347649984365223,37
"MONG035","noaa-tree-13885.xml",49.9385,106.2011,1180,1,0,"Pinus sylvestris L.","Pinus sylvestris","Pinus","Pinaceae","Pinales","Gymnosperms",-0.00368114152162999,0.00114616507872309,0.00134753250693712,-0.00334487740626204,0.00079261613702852,2.58916686984645e-05,-0.00331395005606276,0.00104119383342603,0.00148835062915639,37
"MONG038","noaa-tree-13888.xml",49.4028,107.3062,950,1,0,"Pinus sylvestris L.","Pinus sylvestris","Pinus","Pinaceae","Pinales","Gymnosperms",-0.0110405468452622,0.00103746057324145,3.71850646219102e-25,-0.00844886463378733,0.000571966178250341,6.66245586723437e-45,-0.00838267217181717,0.00110265865142687,6.5690787636052e-14,37
"MORC019","noaa-tree-13890.xml",32.9667,-5.0667,2200,5,0,"Cedrus atlantica (Endl.) Manetti ex Carrière","Cedrus atlantica","Cedrus","Pinaceae","Pinales","Gymnosperms",-0.0111865924160105,0.00224721919197766,8.62827351558968e-07,-0.0113756894587823,0.00184328128587733,1.32007703360177e-09,-0.00838808096775332,0.00233355243917884,0.000354368104148615,30
"NJ003","noaa-tree-13945.xml",41,-74.13,61,1,0,"Carya glabra (Mill.) Sweet","Carya glabra","Carya","Juglandaceae","Fagales","Angiosperms",-0.010873472671205,0.0033058993185345,0.00109224977168903,-0.00845610554766295,0.00308141734127723,0.00633310218336793,-0.0155662879485629,0.0025343549044255,1.9349779337907e-09,29
"NJ004","noaa-tree-13946.xml",41,-74.13,61,1,0,"Liriodendron tulipifera L.","Liriodendron tulipifera","Liriodendron","Magnoliaceae","Magnoliales","Angiosperms",-0.0148831427645385,0.00183655176278233,2.38353697290873e-15,-0.0152905932032467,0.00181708068801857,2.2198496278927e-16,-0.0140003297013193,0.00177629796198048,1.24236523469718e-14,29
"NJ005","noaa-tree-13948.xml",41.12,-74.47,366,1,0,"Liriodendron tulipifera L.","Liriodendron tulipifera","Liriodendron","Magnoliaceae","Magnoliales","Angiosperms",-0.0145929648605309,0.00218063862604276,4.10286195389903e-11,-0.0138591588583635,0.00226364650549668,1.43409382317733e-09,-0.0132050212376241,0.00162727460220907,1.79827109925781e-15,32
"NJ006","noaa-tree-13949.xml",41.12,-74.47,366,1,0,"Quercus rubra L.","Quercus rubra","Quercus","Fagaceae","Fagales","Angiosperms",-0.00266593912266687,0.000942730145951725,0.0047662165113277,-0.00290480296376232,0.00105842935683766,0.00615490284351076,-0.00241027339990932,0.000897483467152738,0.00734356919503288,30
"NJ007","noaa-tree-13950.xml",41.12,-74.47,366,1,0,"Quercus prinus L.","Quercus prinus","Quercus","Fagaceae","Fagales","Angiosperms",0.00724406240321324,0.000921788957110686,8.38550685421502e-15,0.00863218502277534,0.00101362151899429,4.71953711678567e-17,0.00531932487817096,0.000825912769815671,1.70036690423245e-10,31
"NY016","noaa-tree-13955.xml",43.09,-73.39,366,1,0,"Quercus alba L.","Quercus alba","Quercus","Fagaceae","Fagales","Angiosperms",-0.002227921443901,0.00131481218893416,0.0905198979586158,-0.00238372717130359,0.00119194280997533,0.045814422191694,-0.00510378154522435,0.00109268110202985,3.45582524667289e-06,31
"NY017","noaa-tree-13956.xml",43.09,-73.39,366,1,0,"Quercus prinus L.","Quercus prinus","Quercus","Fagaceae","Fagales","Angiosperms",0.00137594883290751,0.00121703005577359,0.258562021355326,-0.00280415274660311,0.00106896581186423,0.00887120340656125,-0.000315405509098602,0.00109028562564861,0.772434669167779,31
"NY018","noaa-tree-13957.xml",43.09,-73.39,366,1,0,"Quercus rubra L.","Quercus rubra","Quercus","Fagaceae","Fagales","Angiosperms",-0.00181912550797552,0.00105842088340701,0.0859802080433232,-0.00250684424284857,0.00101996200548544,0.0141511385033971,-0.00281819579429714,0.000979181960626129,0.00408709120107824,30
"NY019","noaa-tree-13958.xml",40.96,-73.8,3,1,0,"Quercus stellata Wangenh.","Quercus stellata","Quercus","Fagaceae","Fagales","Angiosperms",0.000243414658563769,0.00128137927678577,0.849400802017619,-0.00072948461135782,0.00117231885649325,0.534002960053708,-0.00121376760746541,0.00116464592662597,0.29773896387223,31
"NY020","noaa-tree-13959.xml",43.7,-73.64,387,1,0,"Quercus velutina Lam.","Quercus velutina","Quercus","Fagaceae","Fagales","Angiosperms",-0.00470513296852793,0.00107603915789936,1.36575381019178e-05,-0.00347807725282165,0.00120230851008026,0.00390672416891863,-0.00717901067026995,0.00100979218706896,2.31822922893193e-12,31
"NY024","noaa-tree-13963.xml",41.798633,-74.11255,220,1,0,"Carya glabra (Mill.) Sweet","Carya glabra","Carya","Juglandaceae","Fagales","Angiosperms",0.0150884185491951,0.00130527076207836,1.03283216267737e-28,0.014741568326874,0.00132873945996874,1.00991758974545e-26,0.0126610213718578,0.00117434736971168,2.04399894172382e-25,31
"NY026","noaa-tree-13965.xml",41.798633,-74.11255,220,1,0,"Quercus velutina Lam.","Quercus velutina","Quercus","Fagaceae","Fagales","Angiosperms",0.00871143275664176,0.000899318498912119,5.49706855216401e-21,0.00692548697739219,0.000940581616966333,4.7477670216013e-13,0.0114777874315165,0.000913468582829617,5.39962870195507e-33,31
"NY027","noaa-tree-13966.xml",41.77,-74.18,200,1,0,"Tsuga canadensis (L.) Carr.","Tsuga canadensis","Tsuga","Pinaceae","Pinales","Gymnosperms",-0.00604374553407092,0.001771813046143,0.000705647292404621,-0.00560840632453241,0.00182943334586705,0.00230297334755032,-0.00699836974122139,0.00159190629030002,1.37653420414115e-05,31
"NY028","noaa-tree-13967.xml",41.77,-74.17,200,1,0,"Tsuga canadensis (L.) Carr.","Tsuga canadensis","Tsuga","Pinaceae","Pinales","Gymnosperms",-0.000633219990106883,0.00170217209239266,0.710063902764661,-0.000850588813288815,0.00157432272758464,0.589267018918824,-0.00251266316022521,0.0015742307210342,0.111168418641598,33
"NY029","noaa-tree-13968.xml",41.77,-74.18,200,1,0,"Tsuga canadensis (L.) Carr.","Tsuga canadensis","Tsuga","Pinaceae","Pinales","Gymnosperms",0.00677622524261215,0.00186321434296347,0.000300568647169543,0.00451727891847026,0.00153074443862803,0.00329506361843317,0.00901361721407769,0.00176886289963489,4.70769580813954e-07,29
"NY030","noaa-tree-13969.xml",42.19,-73.98,61,1,0,"Liriodendron tulipifera L.","Liriodendron tulipifera","Liriodendron","Magnoliaceae","Magnoliales","Angiosperms",-0.00875772434698384,0.00165835882440846,1.80360476047367e-07,-0.0079757088982354,0.00178919782343941,9.89970864421448e-06,-0.00559501066882852,0.00151655171771728,0.000245455534798702,31
"NY032","noaa-tree-13971.xml",42.19,-73.98,61,1,0,"Quercus rubra L.","Quercus rubra","Quercus","Fagaceae","Fagales","Angiosperms",0.00400813698402574,0.00081233473120275,9.83240765881475e-07,0.00418621074573037,0.000934872121941898,8.65681870429761e-06,0.00480700086374638,0.000821615344062277,7.1826534193224e-09,31
"NY033","noaa-tree-13972.xml",43.43,-73.92,305,1,0,"Betula lenta L.","Betula lenta","Betula","Betulaceae","Fagales","Angiosperms",-0.0166937824838622,0.00141110112020852,2.28925230342201e-29,-0.0165593834984784,0.00100154800091367,1.80620657763131e-51,-0.0103351732095913,0.00156710924537748,8.8483225625058e-11,30
"NY035","noaa-tree-13974.xml",43.43,-73.92,305,1,0,"Quercus alba L.","Quercus alba","Quercus","Fagaceae","Fagales","Angiosperms",-0.00523345817488927,0.0011267334219903,3.95370925146786e-06,-0.00610941181522148,0.00114069756974545,1.10195650220938e-07,-0.00545884834329655,0.000971511469650313,2.61934223672477e-08,30
"NY037","noaa-tree-13977.xml",42.82,-73.99,107,1,0,"Quercus velutina Lam.","Quercus velutina","Quercus","Fagaceae","Fagales","Angiosperms",-0.00463279548638243,0.000849600444183903,7.03535450112092e-08,-0.0077250830897857,0.000711727089376241,2.3965612779646e-25,-0.00163450428330268,0.000864409808532455,0.0590813765260732,30
"NY038","noaa-tree-13978.xml",41.42,-74.08,200,1,0,"Quercus alba L.","Quercus alba","Quercus","Fagaceae","Fagales","Angiosperms",-0.000328166143922695,0.00114256366028408,0.774042397589432,-0.00160145266637136,0.00106050739686232,0.131542115668531,0.00173981263118584,0.0011716208485091,0.138072113604752,30
"PA015","noaa-tree-13997.xml",40.8333,-78.0167,240,1,0,"Quercus alba L.","Quercus alba","Quercus","Fagaceae","Fagales","Angiosperms",0.00106973873327666,0.00117069211502569,0.360996111191691,-0.00427292157131742,0.000998072589083853,1.98482005718778e-05,0.00279608494160497,0.00115013685862554,0.0151775467551402,35
"POLA023","noaa-tree-13998.xml",49.2833,19.0833,1000,1,0,"Picea abies (L.) H. Karst.","Picea abies","Picea","Pinaceae","Pinales","Gymnosperms",-0.00161300739599382,0.00104990248349819,0.124652803120208,0.00122818503279336,0.00089804696535424,0.171623920910457,-0.0041104473637636,0.000912758678897719,7.17464068304552e-06,33
"POLA024","noaa-tree-13999.xml",49.2833,19.0833,1000,1,0,"Abies alba Mill.","Abies alba","Abies","Pinaceae","Pinales","Gymnosperms",0.0110945692506264,0.00113272865587281,6.54654569254054e-22,0.00777952229589359,0.00089193983517062,8.12043444196449e-18,0.019892388216264,0.00187685981482614,3.05646399813855e-25,33
"POLA025","noaa-tree-14000.xml",49.25,20.0333,1420,1,0,"Picea abies (L.) H. Karst.","Picea abies","Picea","Pinaceae","Pinales","Gymnosperms",0.0128954291034623,0.000948221364989011,3.62891005661285e-39,0.00313550683476626,0.000591812363722144,1.40141519385365e-07,0.0161292602923219,0.000990241805163869,7.94732943799148e-54,33
"POLA026","noaa-tree-14001.xml",49.2333,20.0833,1300,1,0,"Picea abies (L.) H. Karst.","Picea abies","Picea","Pinaceae","Pinales","Gymnosperms",-0.00257997791716283,0.000790186493182814,0.00112519413300734,-0.00523631723783479,0.000620607446517279,9.14444683790728e-17,0.00409385891738956,0.00100549637636264,4.97494426543933e-05,33
"POLA027","noaa-tree-14002.xml",49.25,20.0333,1480,2,0,"Picea abies (L.) H. Karst.","Picea abies","Picea","Pinaceae","Pinales","Gymnosperms",0.0150842478864383,0.000872973654997242,6.89725935154997e-62,0.0103214839946784,0.000674621742090856,1.09235024658992e-49,0.0156915534871582,0.000875836339896736,4.89880503581579e-66,33
"POLA028","noaa-tree-14003.xml",49.25,20.0667,1350,1,0,"Picea abies (L.) H. Karst.","Picea abies","Picea","Pinaceae","Pinales","Gymnosperms",0.00686259613755588,0.00135792648513907,5.42582504875897e-07,0.000621979315300582,0.00086439523765829,0.472019500310978,0.00806475081547461,0.00133547108398982,2.42133257570447e-09,33
"POLA029","noaa-tree-14004.xml",49.55,20.1333,1100,1,0,"Picea abies (L.) H. Karst.","Picea abies","Picea","Pinaceae","Pinales","Gymnosperms",0.0252566077763717,0.00105328344238747,3.19003520154796e-108,0.0054426012290302,0.000614763721835876,2.28952384835823e-18,0.0267632290926411,0.00119691426785535,3.97904369707458e-96,32
"RUSS222","noaa-tree-14007.xml",50.4167,84.6167,1898,1,6,"Pinus sibirica Du Tour","Pinus sibirica","Pinus","Pinaceae","Pinales","Gymnosperms",0.0183905531424426,0.000904733988677765,2.21500517237684e-83,0.0226703495083224,0.000951407265778529,3.32900098497555e-110,0.0136184176852001,0.000719152569778453,1.76647117615833e-73,40
"SPAI068","noaa-tree-14008.xml",40.6644,-4.1636,1350,1,0,"Pinus nigra J.F. Arnold","Pinus nigra","Pinus","Pinaceae","Pinales","Gymnosperms",-0.0087057588046908,0.000998346664129658,7.5927334232438e-18,-0.00733637398813426,0.000770532415187535,7.04203078170443e-21,-0.00849954773315536,0.000960917859706207,2.64335527713353e-18,37
"SVK001","noaa-tree-14009.xml",49.15,20.0667,1450,2,0,"Larix decidua Mill.","Larix decidua","Larix","Pinaceae","Pinales","Gymnosperms",0.0120548421291732,0.00140196082931936,1.72023576836005e-17,0.00511235054824422,0.00104712983364008,1.14120093495418e-06,0.00910617009526658,0.00131923965778037,7.04418407633926e-12,33
"SVK002","noaa-tree-14010.xml",48.9333,19.6,1450,1,0,"Picea abies (L.) H. Karst.","Picea abies","Picea","Pinaceae","Pinales","Gymnosperms",0.0028806209636809,0.000994114085691706,0.00378849364412775,-0.00950872503810428,0.000666269685495644,1.15569849882116e-44,0.00274151739909096,0.000672784011193298,4.73131093372505e-05,33
"SWED333","noaa-tree-14031.xml",68.2,19.8,390,2,0,"Pinus sylvestris L.","Pinus sylvestris","Pinus","Pinaceae","Pinales","Gymnosperms",0.00111746562445509,0.000666067573816725,0.0935528016689775,0.00469076459345512,0.000682444116397892,8.22347513096921e-12,0.00132921576319322,0.000642294772140504,0.0386227700542609,35
"SWIT255","noaa-tree-14091.xml",46.3,7.7167,900,1,0,"Larix decidua Mill.","Larix decidua","Larix","Pinaceae","Pinales","Gymnosperms",-0.0289490006321758,0.00169176987204772,1.2104917060031e-58,-0.0222561749700264,0.00114306577949699,3.46192795788777e-73,-0.0124670853550523,0.00695408941950265,0.0732728442081568,34
"SWIT256","noaa-tree-14092.xml",46.3,7.7167,900,1,0,"Picea abies (L.) H. Karst.","Picea abies","Picea","Pinaceae","Pinales","Gymnosperms",0.0091672286331515,0.00208794699862417,1.28997238059063e-05,-0.00387273852612365,0.00131820713543846,0.0034040643873458,0.0123700096807555,0.00197175162277053,5.90381065528097e-10,34
"SWIT270","noaa-tree-14106.xml",46.7833,9.1833,1000,1,3,"Quercus petraea (Matt.) Liebl. = Quercus sessiliflora Salisb.","Quercus petraea","Quercus","Fagaceae","Fagales","Angiosperms",0.00121922796594215,0.000950413380142159,0.200055415854104,-0.00557942473502987,0.000702817763184546,1.04599700240993e-14,0.00198681347505776,0.000919422137918688,0.0311046424000053,38
"SWIT271","noaa-tree-14107.xml",46.8333,9.4333,620,1,3,"Quercus petraea (Matt.) Liebl. = Quercus sessiliflora Salisb.","Quercus petraea","Quercus","Fagaceae","Fagales","Angiosperms",0.000571483510470685,0.00108611492580411,0.598967283846105,-0.00176991503082892,0.000868590928195874,0.0420292821183655,-0.00233615223338334,0.00102721844975832,0.0233109820143025,38
"SWIT272","noaa-tree-14108.xml",46.4333,9.7833,2100,1,3,"Larix decidua Mill.","Larix decidua","Larix","Pinaceae","Pinales","Gymnosperms",0.0208587295142107,0.00104468467764802,1.47289486592903e-72,0.0173280558868161,0.000931254628573593,1.03275024715291e-64,0.0202523745140696,0.00109101544526737,1.84671980194869e-64,40
"SWIT274","noaa-tree-14110.xml",46.4333,9.7833,1850,1,3,"Larix decidua Mill.","Larix decidua","Larix","Pinaceae","Pinales","Gymnosperms",0.0253920857154942,0.00137509852417029,3.36502165486073e-59,0.0297724304094627,0.00155447972472837,1.40337616515124e-62,0.0190702258429793,0.00122943526342445,4.85825276242711e-45,40
"SWIT275","noaa-tree-14111.xml",46.4333,9.7833,1850,1,3,"Pinus cembra L.","Pinus cembra","Pinus","Pinaceae","Pinales","Gymnosperms",0.0162448472269557,0.000945737260511754,6.58969984301479e-56,0.0164534148719351,0.000979254865038894,6.54386065874317e-54,0.0161560624234271,0.000874289738059,5.56831188990175e-63,40
"SWIT276","noaa-tree-14112.xml",46.9,9.5333,560,1,3,"Pinus sylvestris L.","Pinus sylvestris","Pinus","Pinaceae","Pinales","Gymnosperms",-0.000800034130228413,0.00167195786755077,0.632451388025398,-0.0116222288922796,0.000983048096866976,2.13913585285229e-29,0.00437531361577588,0.0018701666464008,0.0196042990639796,38
"AK128","noaa-tree-14729.xml",58.6167,-135.8667,720,1,3,"Tsuga mertensiana (Bong.) Carrière","Tsuga mertensiana","Tsuga","Pinaceae","Pinales","Gymnosperms",-0.0015207440603224,0.000668123864797468,0.0229178161196553,-0.00201338509158485,0.000581166797481941,0.000539968763442559,-0.000150324151460004,0.000665923820987627,0.821422968026617,38
"AK129","noaa-tree-14735.xml",58.6167,-135.8667,770,1,3,"Tsuga mertensiana (Bong.) Carrière","Tsuga mertensiana","Tsuga","Pinaceae","Pinales","Gymnosperms",0.00211383636680559,0.00206221382338482,0.305698889637061,-9.28447389890143e-05,0.00202265956104134,0.963401096282431,0.00413387899469464,0.00207067489939276,0.0462748483179624,38
"AK127","noaa-tree-14736.xml",58.6167,-135.8667,450,1,3,"Tsuga mertensiana (Bong.) Carrière","Tsuga mertensiana","Tsuga","Pinaceae","Pinales","Gymnosperms",-0.00289860064905616,0.00107687826612697,0.00721434485164981,-0.00234470760374996,0.00100095135526398,0.0193286364408224,0.00105219116661376,0.00186758413138616,0.573276205915232,34
"AK131","noaa-tree-14738.xml",58.3833,-134.4333,220,1,3,"Tsuga mertensiana (Bong.) Carrière","Tsuga mertensiana","Tsuga","Pinaceae","Pinales","Gymnosperms",-0.00732756094316999,0.000612012075086564,5.07391046432672e-32,-0.00742913251390921,0.000464654045048094,1.92883129038518e-54,-0.00410575425751865,0.000684265687852714,2.30774446892467e-09,39
"AK134","noaa-tree-14809.xml",64.9985,-147.6567,431,1,0,"Picea mariana (Mill.) Britton, Sterns, & Poggenb.","Picea mariana","Picea","Pinaceae","Pinales","Gymnosperms",0.00183697724840061,0.000878804569258373,0.0368355450978872,-0.00625997586396036,0.00072929903734211,3.36946323098966e-17,0.00342180387280445,0.00084158250981713,5.1507916263713e-05,39
"AK135","noaa-tree-14812.xml",64.9997,147.6663,317,1,0,"Picea mariana (Mill.) Britton, Sterns, & Poggenb.","Picea mariana","Picea","Pinaceae","Pinales","Gymnosperms",0.00464360761167562,0.00121930275422397,0.000147336474187879,-0.0114638753798188,0.000592515390989576,2.5624468021014e-72,0.015815814678709,0.00404112919339953,9.62843090072283e-05,39
"AK136","noaa-tree-14813.xml",64.9995,-147.669,300,1,0,"Picea mariana (Mill.) Britton, Sterns, & Poggenb.","Picea mariana","Picea","Pinaceae","Pinales","Gymnosperms",0.0129014984068262,0.00144223836911416,1.73685817047158e-18,0.00319350163285217,0.00109364863838204,0.00357766935621421,0.019711620675854,0.00177772498739634,4.85788976784735e-27,41
"CA673","noaa-tree-14848.xml",39.377,-123.804,55,1,0,"Pinus muricata D.Don","Pinus muricata","Pinus","Pinaceae","Pinales","Gymnosperms",-0.0134048779999715,0.00134422287017269,3.36153037475555e-22,-0.0204358855236646,0.00108946176500872,9.89352425397697e-66,0.00656034570086155,0.00683060386069122,0.33711608356563,37
"CHIN037","noaa-tree-14888.xml",27.58,99.35,3240,1,0,"Picea likiangensis (Franchet) Pritzel","Picea likiangensis","Picea","Pinaceae","Pinales","Gymnosperms",0.0204612945775061,0.00166257422601385,8.6546234881207e-33,0.0154705647814231,0.0013622188891227,2.08924859274457e-28,0.0136662340786963,0.0014007332329836,1.16323784584714e-21,34
"CHIN038","noaa-tree-14889.xml",27.59,99.29,3150,1,0,"Tsuga dumosa (D. Don) Eichler","Tsuga dumosa","Tsuga","Pinaceae","Pinales","Gymnosperms",0.00258624447617378,0.00180807738703484,0.152844658517431,-0.00195580296796205,0.00150601356441708,0.194287719862085,0.000872825729578888,0.00143225180803795,0.54235938100778,34
"CHIN039","noaa-tree-14908.xml",28.04,99.02,3200,1,0,"Abies recurvata Mast.","Abies recurvata","Abies","Pinaceae","Pinales","Gymnosperms",0.00871679751400941,0.00192547463738201,7.30425854589953e-06,0.00386445735518115,0.00142206124980494,0.00678050148666753,0.00852520446909568,0.00180092613611135,2.79255703196049e-06,34
